,video_id,job,id
930,q1KTU_2gLKE,0,0
931,Cdo5Hn2njfg,0,0
932,EcINyP7WCCo,0,0
934,WayS86DIOSo,0,0
935,P6XO2DH0wf8,0,0
936,fHqIvpoFy4Q,0,0
940,vcOWo05nWgc,0,0
941,9BpBQwUSh9Q,0,0
943,SVvEUYvjJcg,0,0
948,XvriFNMhTx4,0,0
949,_ixJSl5QSjY,0,0
950,OzPETmIc3QA,0,0
952,waDaW72j3pk,0,0
953,DdbGAtFbhio,0,0
954,VxerfR-oCNc,0,0
955,sQg84BMJr_Q,0,0
957,TIPXDp4Fx3M,0,0
958,883cpMRG9eM,0,0
959,_E928MZKux0,0,0
960,_48zWDU3IIE,0,0
961,SQd7weaWfLg,0,0
962,qAO3VACdbZE,0,0
963,D9zQbfLKXQI,0,0
964,teFC87RBlLA,0,0
965,WToRAaH25G0,0,0
966,bM9qojdx-TI,0,0
967,py2nKKbzyPk,0,0
968,yKrCk-czE5o,0,0
969,Uycr-YcQ1Hw,0,0
970,QS9aeKGyQu4,0,0
971,yVKLrFXd7EY,0,0
972,laiwUcf7mz8,0,0
973,2-0Q-DB28H8,0,0
974,bgCEkciOw4U,0,0
975,WmeiE-7rhjU,0,0
977,80JnCP31hns,0,0
978,D_49Qv_o3q8,0,0
979,x7oceK098Vo,0,0
980,MfrXguksN0A,0,0
981,U5I8vXOZkkA,0,0
982,Y0ho6gWSD7Y,0,0
983,OXGUA6C7arM,0,0
984,lUr5S35PNwg,0,0
985,845V6D2epa0,0,0
987,gjrdvbznQr4,0,0
988,Zc5fq7N0F6M,0,0
989,8ky5Bx473EA,0,0
990,HV7rZqGDYZU,0,0
991,Cp6x_zFFKMY,0,0
992,v1Nznb_p8_I,0,0
993,CWHwen7YP4Q,0,0
994,gVb8ThPSGVE,0,0
995,K7uRH1PkNes,0,0
996,liCpZUCZY-0,0,0
997,dsBx2GCVUyA,0,0
998,uyQ1wWlNPfM,0,0
999,1g_lb0fTQZI,0,0
1000,Oc71k58l-sU,0,0
1001,bz0kb4jKrVE,0,0
1002,aJHJw99rGIA,0,0
1003,PjC9TyMsOzQ,0,0
1004,S2mRXvuByPQ,0,0
1006,Ckqleaugwrc,0,0
1007,zKazaTblbIA,0,0
1008,6YG2j3Cx274,0,0
1009,rPzmYRedKLQ,0,0
1011,9lQTLtdJZEk,0,0
1012,aXrRBZdR47o,0,0
1014,QuFRtwWxE5s,0,0
1015,QmXlPyiSoP4,0,0
1017,jUtUItwzfDo,0,0
1019,8i-pX0zySEI,0,0
1020,TiSkcKAtF3E,0,0
1021,AURrTQRhYv4,0,0
1023,5EGSsyiK7dQ,0,0
1024,X-s6qTiL0dc,0,0
1025,GL7mCelncow,0,0
1029,9IHeH2Li4d4,0,0
1031,v5czj6iIwCA,0,0
1034,CV9xdauTw14,0,0
1035,ZBfJUxEAy2w,0,0
1038,77dZY58qnyU,0,0
1039,ZqQwfeYgUio,0,0
1041,Z-5yhqAa5ws,0,0
1042,7tXKglIVCt0,0,0
1044,JJyP_hymEE4,0,0
1046,ZlToxrU59tE,0,0
1048,I6EffN3vY8E,0,0
1049,HVzEpONHkyI,0,0
1050,eiYWSmeh2vs,0,0
1051,siJ5JWd9dIs,0,0
1052,4Rho8aJ3pZI,0,0
1053,DvvM-mQtfYA,0,0
1054,vWwwrGnLqFo,0,0
1055,qFcD9-RW2rc,0,0
1056,2pIjJzIxfRA,0,0
1057,xEqdOMSeC18,0,0
1058,219IY3a7awI,0,0
1059,8r42r6uU1eE,0,0
1060,1uopHrJ4Uc0,0,0
1061,lJKu2zGVvH8,0,0
1062,jo3vu7rKFs8,0,0
1063,FiFGlDwzPKY,0,0
1066,rXpwozj29r8,0,0
1068,ZVrhKIhTR_Y,0,0
1069,2GbNjf9IHUw,0,0
1071,lVYSVxRXPfk,0,0
1072,LrpFp8i81Iw,0,0
1073,MvTYts88BU8,0,0
1074,tlJHjxy6ilc,0,0
1075,TmHeKQRYqsU,0,0
1076,A-BfGdeLlsA,0,0
1077,vF3AHUP5h5U,0,0
1078,BnNQjbPwISY,0,0
1079,IGuDXM7vw-I,0,0
1080,TTyN4Qbq1Js,0,0
1081,RB7G6NNuu84,0,0
1082,QSU1eJPeIL0,0,0
1083,4cguubNa-qU,0,0
1084,_wEv1nmOvfs,0,0
1085,gy8Vt-C-e20,0,0
1086,QbRYv8K4fD4,0,0
1087,q0bw4LMvJJ4,0,0
1088,La3g1JwktdM,0,0
1089,L1Mg308CSaM,0,0
1091,dznlx1uqbQA,0,0
1093,kD9M2zPOBjs,0,0
1094,E_pHbUjxRIw,0,0
1095,9UXD_M9XxZ4,0,0
1096,FIRMcv2v7-o,0,0
1097,yhCs4TGoAwk,0,0
1098,B_Vd_HU8crM,0,0
1099,DrbRxSJTHFU,0,0
1100,vUbHO1dcSoI,0,0
1102,bC37M0N2wIQ,0,0
1103,BKP4rWCktgc,0,0
1106,mD46Oe74_ic,0,0
1107,GPKSBAG-Pfc,0,0
1108,qChBnvVcApc,0,0
1109,5rC-lHHaRbU,0,0
1110,dJBE6PyBPf4,0,0
1113,hJmBflnW30U,0,0
1114,wW_Mf_osTEg,0,0
1115,m2Rbk7AdBAU,0,0
1116,fty8_AzXm7M,0,0
1117,zKI3Pou1wI4,0,0
1118,v2SyJe3wROY,0,0
1119,bDrsp1YEp7Y,0,0
1120,ujD0ERJ30TI,0,0
1121,ckrR9hFDyDQ,0,0
1122,FavqoPV9Dk4,0,0
1123,IGTeVmqmY5Q,0,0
1124,cxz4cAqQb2c,0,0
1125,_j0bfMbyQsc,0,0
1128,uiQfI36g44s,0,0
1129,xFHW8hAwfYA,0,0
1130,XP8FvsEI6J0,0,0
1132,z_vWfPCsCPI,0,0
1133,igtTMqAwcG4,0,0
1134,ebol5jDKn08,0,0
1136,1RKSdglwJpw,0,0
1137,jAOzuNYSuNI,0,0
1138,OC_5JPGPu9g,0,0
1139,KTAswIHH3TY,0,0
1140,CVvlJ6U_fX8,0,0
1141,aikSU2Fk43s,0,0
1145,PjGEH45IEjo,0,0
1146,LSyjq7BcVb4,0,0
1147,vPrVNK55vUg,0,0
1148,kLeMCmjKRVw,0,0
1149,BrQrP5W-0sY,0,0
1150,GvWRYdC-nmA,0,0
1151,Lffl3fbzUgM,0,0
1152,1kqMnm7_ZPU,0,0
1153,DI69q-j-g5Q,0,0
1154,ur7c0ba823U,0,0
1156,Kia-p5wdUzs,0,0
1157,SBWzaApm49M,0,0
1158,sgjqnRTB5i0,0,0
1159,XS3cTQ3jqNU,0,0
1160,OGlv_xm74vE,0,0
1162,hi8yl9XTY54,0,0
1163,0WauVCD2ykI,0,0
1164,uj1Lmlu1fVU,0,0
1166,muYUBZpKUqs,0,0
1167,borG1La6HCQ,0,0
1168,2wAkEz222pg,0,0
1169,Lw5QF0TbQR0,0,0
1170,fbhsjKsBecE,0,0
1171,q56R8QGWG94,0,0
1172,SHggUX4mWdY,0,0
1173,4Jy1go3c_-Y,0,0
1174,1YFYYGikfqE,0,0
1176,mHJVhW2h220,0,0
1177,7p-ycdoN2Hk,0,0
1178,cRwtSvbbok8,0,0
1179,8l0qxGt6w1c,0,0
1180,dFPlPFgk5rU,0,0
1181,2u9V4zjgUfg,0,0
1182,Mml5gEU1bvQ,0,0
1183,4fdh0ew5jCk,0,0
1185,X_8w-YZCbsw,0,0
1186,jlPaBoxVZwI,0,0
1187,fuQ3potyn1c,0,0
1188,Hl73UdnEgyo,0,0
1189,w4n8mAjuOBI,0,0
1191,UnHk-JKFh7Y,0,0
1192,T7TQM66IT4U,0,0
1193,AkSQYSP1tO8,0,0
1194,TPCmM2n4Z6I,0,0
1195,BArYAVa1bfU,0,0
1196,wnDE-lHECIE,0,0
1197,XTQAAto6lWo,0,0
1199,Z37dkhG_Rvo,0,0
1200,1UPO0LwaIzk,0,0
1201,fKh0Zb8E3Lc,0,0
1202,GydjViP3If4,0,0
1203,Xnduhw1fMSs,0,0
1204,gtvDziDtGLg,0,0
1205,FlM1wCBR5wc,0,0
1206,9S24XMNu9nM,0,0
1207,mcDA03B8SpI,0,0
1208,JQviv-iExJM,0,0
1209,A3KnEVNmWPQ,0,0
1210,Cq8Wf4bEuo8,0,0
1211,54GuUrWFaU4,0,0
1212,6snDFUNNfKU,0,0
1213,F8VE1lVhlIc,0,0
1214,gIsXVMWAyCg,0,0
1216,ATScYC_iero,0,0
1217,05YjsmhsNdw,0,0
1218,JHzgWQZc3YY,0,0
1219,puOGsTVkR40,0,0
1220,LutgR5VF3UI,0,0
1221,NE9XOfyW7H8,0,0
1223,Uy-RKlaP4pU,0,0
1224,1AISKpIoJsQ,0,0
1225,F6DQFb8K50M,0,0
1226,IMLsmhgKlww,0,0
1227,hbRTe7sapNI,0,0
1228,5F478PeQX3U,0,0
1229,qEmk56G_jKc,0,0
1230,GXxepK6Jt4s,0,0
1231,6y3gE0mNgxA,0,0
1233,kjwiFMxRotQ,0,0
1234,VzkZZrKSvRY,0,0
1235,KV8cwQYJztk,0,0
1236,TtAcG0uyYqQ,0,0
1237,JgHIN2I0UW4,0,0
1238,DtB5IEai3QE,0,0
1239,539dVTELJjM,0,0
1240,NBWFCPLjImI,0,0
1241,SVjm4woL79k,0,0
1242,bZHtX_fzTyY,0,0
1243,YvKpqW9BbQQ,0,0
1244,eBoRA7oMcO8,0,0
1245,0Eb4akTEFFM,0,0
1246,Wdb8x4DUYmI,0,0
1247,NRM7vLeyS5I,0,0
1249,OWb1vBBVNpM,0,0
1251,t-Qn6w287DM,0,0
1252,YLyCAFt_ZOg,0,0
1255,-owGrYXQodM,0,0
1256,C5mBGir1YlQ,0,0
1257,gcAQhoMMTB4,0,0
1258,uVlOLlJDnPk,0,0
1259,qoVZhNCgqj8,0,0
1260,rdWwzr3RwZc,0,0
1261,_LuRERwyuSE,0,0
1262,bQoun1iAsAk,0,0
1263,bHJIaBOvXgI,0,0
1264,G-a1Xf8zxaY,0,0
1265,WW5n2OG2F54,0,0
1266,0TYkQrKpGyw,0,0
1267,1cVmvwqrN8A,0,0
1268,adVn3MDFLvU,0,0
1269,-bxoevHfKlo,0,0
1270,yF4c3smUOI0,0,0
1271,aoBAyXQM_XY,0,0
1272,Cz3p7C61Nus,0,0
1273,yCxgbx8anL0,0,0
1276,HBs6CeFX0mo,0,0
1277,5QRF52HPYJ8,0,0
1278,o5O4Ybi26Tw,0,0
1280,LFYFBI5v1SA,0,0
1282,Lvp1qHbjYr8,0,0
1283,MWLnSiMCv3s,0,0
1284,eRr-QkcFcBU,0,0
1286,Tv1uqLLtwh8,0,0
1287,dX_2n8YJxRM,0,0
1288,sZHc0GYgGNw,0,0
1289,6RfoU3iffS0,0,0
1290,5daKh6m880s,0,0
1291,KTQ4m-83-2g,0,0
1292,KRO3xU5cZOQ,0,0
1293,AZLyg_-ofAI,0,0
1294,eStGdthxR_8,0,0
1295,2MFiSMVvmPY,0,0
1296,n7VMcOyy0E4,0,0
1297,TNQQnGKmnIU,0,0
1298,Ea1CQx82yvs,0,0
1299,DSAMd0Yy2Fw,0,0
1300,ean8kZkcFRM,0,0
1302,_0N4Rg42lUY,0,0
1303,VY6yeJKs-BI,0,0
1304,hfg9b25miwM,0,0
1305,A9Txr4k45hY,0,0
1306,6SAChEeNNkI,0,0
1307,IfEUP0ENhhg,0,0
1308,uCCZAQCS9S0,0,0
1309,m7QdzsnsfZ0,0,0
1310,Bc5YQR2xZRg,0,0
1311,rVb3fJsPdjA,0,0
1312,mbRb_2U6ILs,0,0
1313,1i75yc5r8Ig,0,0
1314,1PTFdJvhWRM,0,0
1315,Cp5bDuDkYrI,0,0
1316,sR07gi0591M,0,0
1317,peOwFaQA-Zo,0,0
1318,gu97NV1Zsfc,0,0
1320,xt-0Wq3zhU4,0,0
1321,Mm206yWziec,0,0
1322,ABWuokislrY,0,0
1323,NWUPVdkz500,0,0
1324,FIkOWBK9bnI,0,0
1325,z4WGNDqbeu0,0,0
1326,u0UXFJBDI9Y,0,0
1328,WjZt0RIGrG0,0,0
1329,bfCzOQOD6XA,0,0
1330,6cBeOVqYKPM,0,0
1331,Hs6kBSjRLLQ,0,0
1332,WuxSkoJ8uOU,0,0
1333,9ptxXC2Hjy0,0,0
1335,TQcKVvbcU3s,0,0
1336,HFdbU9P6Q3s,0,0
1337,iihsmLkQNgo,0,0
1339,kvdSi2zyPG0,0,0
1343,-sNsyOoeToU,0,0
1344,CnglTL7enMU,0,0
1347,DMu6wYpdO1w,0,0
1349,YbjsOYi_Xk0,0,0
1351,pAes66kfBXQ,0,0
1352,vFOLl57SI0U,0,0
1353,R9hWn0xfKdE,0,0
1355,1RWCPFz4YT4,0,0
1357,bACyZVzUri8,0,0
1360,BLWm9FE6yTw,0,0
1361,U_lFlAq9X9s,0,0
1362,2PaMtvsppGQ,0,0
1364,qmno7ncFHrw,0,0
1365,9DTIbT55Z58,0,0
1368,kuNJTQH-MFk,0,0
1372,BIjLJ0FZz_s,0,0
1373,sQkHB3SCluQ,0,0
1374,vK5PTxZ7sXc,0,0
1375,HtD6Sk0WJQQ,0,0
1376,fn-WUHNhp9E,0,0
1384,moQVLkKRhQI,0,0
1389,_7A30HLV2iI,0,0
1390,ZEe8LPPawuQ,0,0
1392,5zkvPVUIURw,0,0
1396,EkrisXQY_Jg,0,0
1403,sxomFAFFJNk,0,0
1405,TWuFa6KSKfs,0,0
1406,CD725zEEvJk,0,0
1407,nhII4JJfPhw,0,0
1417,2u5oUglYCTs,0,0
1421,gqv6vK_Gx6k,0,0
1422,KpHWcaKwlGE,0,0
1431,0-xnTqVFRQs,0,0
1435,2Hl2-XVaOYU,0,0
1441,2J-RGT2LcU0,0,0
1442,NmPokMgeWxo,0,0
1445,mQA6xvSW6O4,0,0
1452,F9L1Qyufx8g,0,0
1456,0qRwVOneP8Q,0,0
1459,tGn6BH9bJPs,0,0
1462,HCoQ5DN0VQk,0,0
1463,LSh1s3rctv8,0,0
1469,Gss0ZUo7HL4,0,0
1470,ZccAw_NiXME,0,0
1473,49B4926qsnk,0,0
1475,yfnGV9XKTzM,0,0
1477,3l3_1rZsv78,0,0
1479,aQLNhdSP4AU,0,0
1481,j4Dms4cm7Qc,0,0
1482,fUBikgqUqUo,0,0
1483,G6Nx6J2_7sA,0,0
1484,tBymjGGCq-E,0,0
1486,dGLKdvxiz5k,0,0
1487,NYg2J_FCDZ8,0,0
1488,aC6xlTBoNNU,0,0
1491,7OY2oEglxcQ,0,0
1497,05gST3cC3rE,0,0
1498,vg5VcXLOVFM,0,0
1499,6i3WBsIXG3Q,0,0
1500,D4GzosBG7pM,0,0
1503,SygiMv-soIQ,0,0
1506,t2ro1Ed2lvU,0,0
1507,xITnyHMPoCQ,0,0
1509,4iSDkghFDWU,0,0
1512,IuizaRNMAB8,0,0
1517,wk-xm0LEXFw,0,0
1520,8IUpXS8t3UI,0,0
1523,U9MMfauhkGA,0,0
1524,XM_cgHwXR88,0,0
1525,ugF-o4t93z0,0,0
1532,rh76SqrWgwM,0,0
1533,zd9XH3KfGK0,0,0
1534,U1iHLmROjLQ,0,0
1535,GoAIfBSsnd8,0,0
1537,jvqNbkyLP_M,0,0
1542,miHiC2aek2s,0,0
1546,FEKv9qhpTkI,0,0
1547,ySIMoEqsRrc,0,0
1550,Bke-9ybbj7M,0,0
1551,UCvinnWLkII,0,0
1552,z9LGUVAqgQ8,0,0
1555,Cp7aZ7znPsg,0,0
1561,1oUMtUAnM-E,0,0
1562,-l_XoB3gyMA,0,0
1564,Lw0WUOuhXk4,0,0
1572,c8uPGyTq0gY,0,0
1579,Ny04XvRxMOw,0,0
1588,N3TB1gTwuj0,0,0
1590,RGM6SfbxO70,0,0
1592,TDjY8sROFw4,0,0
1599,MYHTSybe9zs,0,0
1603,YSeB8YZmPx4,0,0
1608,OfVUPrZ0674,0,0
1610,jJn_ye7CKhc,0,0
1615,WVPgJ5WWPq8,0,0
1616,OJfiEb-aq0M,0,0
1618,PMtxPfJAFPE,0,0
1622,J6RCpwiCH2g,0,0
1623,2AW7k15TS4c,0,0
1625,ULGbv4NV-_Q,0,0
1632,KwZiFSYYKzs,0,0
1633,_Emx6_Ry8Jw,0,0
1635,Yy2oWI66E2g,0,0
1641,qwQ8bwNH4Q8,0,0
1642,srkizU6bpdA,0,0
1643,6AIqAZRO9_c,0,0
1646,ZPqfGvL98kk,0,0
1651,7hwac0y1J7A,0,0
1657,REORDUBn0-E,0,0
1658,YWePaiCZQ4Q,0,0
1660,e-s5GGxOQAo,0,0
1664,XotUIFR--oM,0,0
1673,KcRP0dUAxjk,0,0
1675,E3Dg4tIPECM,0,0
1681,Al472x32vX4,0,0
1684,sxp35fCxg1w,0,0
1685,5zxKP2Rs2po,0,0
1686,HPCMFwQ7AlE,0,0
1689,MyNuh5gLKgw,0,0
1691,OMAbY35_HQU,0,0
1693,_VX8R8uycZ8,0,0
1696,mNNOJ8yE41w,0,0
1698,VqnzL6DzCXI,0,0
1701,fvMEF2V5diM,0,0
1703,x-CWUIFyeOU,0,0
1713,D62v3bMw5fM,0,0
1716,2L0PFmY1guk,0,0
1717,Dz1cPzpAnpE,0,0
1718,sf7eVry2PsM,0,0
1719,Wyj_T-6vMLA,0,0
1722,h_8xFuV5cBU,0,0
1724,f7A42Pl47RE,0,0
1730,7FtVkUEc494,0,0
1732,XIriF-MlAXc,0,0
1733,R1_UaIzi1QU,0,0
1735,6pNZIibR7eM,0,0
1737,lPPP296HB_U,0,0
1738,7VxTVrFm65o,0,0
1740,Q9n6zfS0vB8,0,0
1751,mGeZLtaLEQw,0,0
1755,uw1aM-DeCU0,0,0
1756,q04QhKaPBcg,0,0
1758,0PhZhVF8THM,0,0
1759,D8Y9EL-tfhE,0,0
